,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,SNLHierarchicalClusteringP2P,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
74,slx-v0.1,20.516000000000002,39.80777500000001,31.106699999999996,62.621700000000004,57.8993,59.106899999999996,54.5423,50.166999999999994,87.7853,10.67155,20.799976063829803,1.1137924516908202,33.0369,40.9887,29.6813,21.3428,28.1868,32.7152,16.0126,20.2295,69.9881,44.852325,-0.3451,0.795,64.9414,42.5098,85.4395,49.8986,3.5008999999999997,28.850900000000003,58.236399999999996,25.4541,10.3726,74.492,8.523129170288774,63.92804999999999,3.3007499999999994,42.579699999999995,19.5182,98.836,3.172308102766798,-6.275766666666667,2.108126724137931,48.6952,53.8833,23.3644,51.176500000000004,71.3296,3.6622000000000003,53.72559999999999,58.147999999999996,23.250000000000004,86.413,8.781666666666668,13.235469387755098,35.3117,15.3026,55.39274375000001,38.309225,27.57903351312907,37.6066,2.2488695652173907,54.017272727272726,12.75167176409185,47.1387,-0.247,25.024400000000004,54.6967,86.5497,27.09792,55.3488,54.90208333333333,18.903645454545455,53.6362,87.12918333333333,59.777,51.98715714285714,64.21440000000001,45.7486,25.0,69.8808,59.936299999999996,85.50012500000001,-7.928300000000001,38.156600000000005,27.049,21.641,6.617043654822337,77.58239999999999,47.1688,72.369,80.6032,75.5891,85.3896,36.44377272727272,41.78761111111112,42.0483,82.0325,64.32560000000001,50.294174999999996,41.58695833333334,37.939099999999996,37.2754,60.25,53.5449,1.6500000000000001,94.5506,52.00939999999999,83.958,10.4745,38.5156,16.4217,54.52203333333333,56.2593,45.0325,47.246,3.876816964285714,1.526,62.0947265625,23.2649,67.76140000000001,9.811,84.7017,23.1784,8.0624,75.6354,22.91675,64.5374125,38.8066875,47.337,58.34741785714287,48.637
75,all-MiniLM-L6-v2,20.516000000000002,39.80778481852194,31.106653686581687,62.62172640988071,61.28010855325541,59.10688886391535,54.54234024039991,50.166999999999994,87.78529649601946,10.671587961993719,20.79968351063831,1.113857608341298,33.03687339561859,40.988693072325084,29.68132161955691,21.3427734375,28.186813186813186,32.71519659936238,16.01255605728116,20.2294921875,69.98808878706495,44.89,-0.3451558105842423,0.795,64.94140625,42.509765625,85.439453125,49.898648648648646,3.491825944300801,28.850855745721272,58.23646054065518,25.454101562499996,10.37258929878844,74.49204946996466,8.523166582150075,63.928061999339,3.3007812499999996,42.57966616084977,19.518159678221487,98.836,3.172788318752177,-6.275768107301821,2.1081287718451005,48.695180485239,53.88334753005497,23.364361702127663,51.17647058823529,71.3295611257341,3.662248404516446,53.7255859375,58.14796175138399,23.25,86.413,8.781666666666668,13.235469387755108,35.3116769095698,15.302568567696994,55.392736248363114,38.30922209027274,27.580150008606036,37.606571903927986,2.2488695652173907,54.01727272727273,12.752171988262651,47.138671875,-0.24698946482787643,25.024383133939914,54.69666666666667,86.54970760233918,27.097926977601272,55.34834731743658,54.90208333333333,18.903644124328,53.63623537701005,87.1291849533954,59.777005502461634,52.005482989163276,64.2143891719447,45.748626373626365,25.0,69.8808055469613,59.93630573248407,85.500108394591,-7.926624489556626,38.15663392008864,27.049018085869946,21.641,6.617230524659699,77.5824552546972,47.1688034015269,72.36899998079942,80.60316722220763,75.58912408385123,85.38961998125278,36.44377160051358,41.78760062371008,42.04829763657761,82.03247283076371,64.32562715409338,50.29418945312501,41.58299687313574,37.93914420577026,37.275390625,60.24999999999999,53.54492187499999,1.6500000000000001,94.55063045792448,45.168045041945824,83.958,10.4745,38.515625,16.42169644991563,54.52370780686192,56.258474718724635,45.03250934741253,47.232,3.87681767142979,1.526,62.0947265625,23.26488706365503,67.76137034849381,9.811,84.70165732885377,23.178399294632236,8.06240975565267,75.63541374891307,23.028238845653952,64.53740906084656,38.8066875,47.349000000000004,58.37044180010046,48.63701148184245
76,Venusaur,17.573,37.814125000000004,20.3481,39.5073,68.3714875,52.23100000000001,49.9912,34.8,87.3527,4.7033249999999995,13.230303191489362,0.6872602053140078,30.645099999999996,33.1241,35.002,14.6533,32.7473,33.762,12.998299999999999,21.577099999999998,73.2077,43.8121,-0.5483,6.2059999999999995,61.982400000000005,43.5986,90.71289999999999,50.2252,4.7945,29.022,64.9114,28.889200000000002,6.589300000000001,73.0124,5.051947807398829,63.74029999999999,5.0586,40.030300000000004,9.897300000000001,96.17099999999999,3.3666586956521742,-1.035675,1.321937931034482,47.477799999999995,54.190099999999994,24.827099999999998,56.6516,62.8498,2.5037,53.1787,57.518899999999995,27.250000000000004,74.779,8.630611111111111,9.097948979591841,36.4355,14.3143,55.096568749999996,34.2702375,34.505809803921565,31.314700000000002,2.3491304347826087,54.67272727272727,8.936336899791234,44.7656,2.3955,25.68125,57.5133,89.693,30.34814,52.50492727272727,53.85416666666668,13.973118181818181,60.7688,87.323375,57.18220000000001,52.12954285714285,61.5336,51.2349,30.647799999999997,72.23349999999999,60.828,85.568275,-6.2565,34.9152,23.871000000000002,9.39,4.101413705583755,74.68461406509039,44.011,54.34570729554049,74.24315395719762,69.99484176761607,75.73762657362906,84.81452353756737,36.37015,37.17725,76.72196352753278,64.1691,50.06222499999999,36.452850000000005,35.7796,35.7373,74.375,53.418,13.681,89.43047814044381,44.257999999999996,43.349,4.5745000000000005,45.786100000000005,12.6201,57.051533333333325,60.993900000000004,47.366200000000006,30.272,3.3754437499999983,0.64,64.4091796875,25.811099999999996,58.25749999999999,6.968000000000001,83.33289584854239,28.594,9.012333333333334,61.246100000000006,20.898507142857145,67.86831249999999,35.870374999999996,28.993999999999996,57.342617857142855,48.6954
77,jina-embedding-b-en-v1,23.112,35.87244999999999,30.65,66.4294,61.00431249999999,51.7135,46.8014,49.006,85.1965,44.8135,25.806999999999995,2.254630374396136,28.088400000000004,36.453799999999994,30.127599999999997,15.542,25.2198,35.4357,9.6526,20.0439,71.60204999999999,43.406175000000005,-0.2957,0.077,28.9746,43.222699999999996,82.2363,50.2703,36.0949,26.088,60.178799999999995,25.0757,8.646099999999999,61.8507,11.923688863131417,71.02969999999999,1.25245,52.3824,18.572,98.996,9.884634584980239,3.041633333333334,3.4677249999999984,10.292300000000001,54.93710000000001,21.5824,53.6652,2.0140000000000002,6.755,50.903299999999994,53.080000000000005,38.00000000000001,89.243,12.6855,20.206377551020413,32.080799999999996,12.8994,56.406749999999995,34.019975,22.725889215686273,33.9342,2.5222608695652173,54.60818181818182,18.910228340292246,43.8623,-3.3253,28.354625,42.1533,84.2398,24.29453,45.59838181818181,52.06875000000001,19.401027272727276,51.3001,86.84103333333333,55.58070000000001,52.42837142857143,62.734,47.2738,25.3036,68.3775,53.0573,86.11644999999999,-9.3283,32.8941,29.5672,17.626,6.29298375634518,79.1378154534123,49.1364,75.06080146054282,80.85907200101076,76.12917164308409,85.55427877110485,88.97626967707933,49.54819444444444,3.70015,82.57071649593358,69.52159999999999,50.098875,26.729508333333335,34.3603,35.7178,40.125,49.3164,6.991,95.48085242816634,45.5653,77.214,13.978750000000002,45.6396,14.9952,49.36993333333333,54.1855,48.760999999999996,60.571,7.177297321428573,0.656,66.1456,20.5955,65.44,4.186999999999999,85.33305785100573,16.1368,10.536466666666666,62.1369,21.418749999999996,65.3808875,44.013000000000005,54.767999999999994,56.62207857142857,51.1614
78,snowflake-arctic-embed-xs,23.363999999999997,38.58709166666667,24.8921,59.049099999999996,59.0450625,54.9722,51.6956,52.081,87.4217,7.929975000000001,23.103061170212776,0.8637731280193239,26.9096,35.2493,26.487899999999996,20.541999999999998,29.7802,31.089299999999998,11.5817,20.957,70.50460000000001,44.1912,-0.5709,0.542,45.844699999999996,43.5059,86.4014,50.044999999999995,7.0916999999999994,28.361900000000002,63.2802,26.74805,14.986349999999998,67.7871,7.918120861103077,56.4912,2.0703,46.6692,15.5736,98.91499999999999,2.3477575098814247,9.644141666666666,1.373475862068966,40.245599999999996,53.432199999999995,24.016000000000002,61.402699999999996,57.476000000000006,2.3859000000000004,53.061499999999995,59.9547,24.5,92.72399999999999,14.019222222222224,16.823489795918363,29.297600000000003,10.653,58.05886250000001,36.998143750000004,24.80184411764707,33.5661,2.0809565217391297,53.89363636363637,13.159407724425892,45.5566,-0.3875,25.604175,49.5167,85.70179999999999,26.261020000000002,56.926018181818186,54.44999999999999,23.22994545454545,55.901199999999996,85.01916666666666,61.433499999999995,52.16705,58.872899999999994,47.70285,20.890700000000002,70.0869,57.0064,85.363575,-6.1265,36.8946,25.2433,18.355,5.49700913705584,69.2566375434526,44.6926,65.89916377105551,77.86961921643416,72.81574657995401,83.4885552472602,84.4948593656943,38.14342222222222,28.95485,79.18395553127085,65.5992,50.029300000000006,35.35369166666666,37.8801,39.8682,48.25,54.5117,3.013,94.96375600031361,53.4311,82.76299999999999,17.5785,40.092800000000004,15.488600000000002,52.5318,57.2764,46.7524,79.431,2.9695169642857144,1.126,64.305,25.154,64.5954,6.904000000000001,84.70041593996575,21.6964,7.534549999999999,81.46426354153643,22.380335714285717,67.31341875,44.084,34.811,56.249775,48.2116
79,German_Semantic_STS_V2,17.101,37.234899999999996,23.775,38.0967,61.512924999999996,51.6332,49.7461,28.395,87.1182,33.34955,13.798627659574453,1.0422791666666682,32.9115,29.7661,21.1702,18.8623,30.7143,36.3603,7.4073,21.7578,74.87915000000001,45.64747499999999,-1.3386,0.0,15.283199999999999,42.8467,89.6729,49.7973,13.1845,29.951100000000004,60.7511,27.063,7.241249999999999,76.4046,12.288322128851561,86.3629678315869,3.76465,40.7436,13.2331,95.07100000000001,7.399661660079053,4.232191666666666,7.874108620689658,14.148900000000001,55.413199999999996,24.375,44.6154,35.2201,3.3972,53.3984,57.382999999999996,14.250000000000002,72.718,4.7015,12.404887755102044,29.9122,17.9234,50.443349999999995,34.31060625,24.696707843137254,29.7785,1.8070434782608698,55.55636363636363,15.787146033402918,47.7246,3.4669,22.329975,52.8133,86.76899999999999,29.111739999999998,55.21497272727272,52.731249999999996,12.838227272727273,46.381699999999995,86.54585,65.34609999999999,51.718971428571436,64.9322,40.805400000000006,36.1134,80.36710000000001,60.254799999999996,86.7529,-9.6547,34.9995,16.041900000000002,6.332,6.544985786802034,74.191,52.210100000000004,72.03399999999999,85.03150000000001,81.2143,86.3155,35.595454545454544,42.672977777777774,8.54305,82.56400000000001,64.73400000000001,50.075675,25.4116,35.854200000000006,36.2109,71.5,54.5312,1.7680000000000002,84.5699,48.3474,35.4,1.19275,42.011700000000005,18.10005,54.57149999999999,53.10850000000001,48.2614,28.34,8.174391964285714,0.695,58.291000000000004,22.4435,59.6161,4.07,81.50840000000001,15.7052,8.765816666666666,65.0034,21.187757142857148,58.18600625000001,29.5975,26.529999999999998,58.16912500000002,48.4342
80,gte-micro,16.765,37.437575,23.8034,41.754200000000004,67.16287499999999,54.446600000000004,52.2401,37.980999999999995,87.2017,7.843,12.180029255319155,0.7203739734299528,40.8148,33.1825,32.068400000000004,14.2822,31.4286,34.713100000000004,11.257100000000001,20.7275,71.0334,44.784175000000005,-1.7774999999999999,0.032,61.709,44.858399999999996,81.89450000000001,49.8761,5.7038,29.009800000000002,62.11600000000001,30.53225,6.016649999999999,71.0292,4.664789273640538,66.08335000000001,1.38425,41.1229,16.0619,97.733,2.9038749011857727,3.043391666666667,1.8342379310344832,37.2963,54.709700000000005,22.9122,45.882400000000004,60.1827,3.1811,52.3877,56.7187,25.25,71.209,7.9126666666666665,8.235387755102048,33.9772,13.047500000000001,49.81646875,36.2821,25.36627647058824,31.795,2.2136521739130433,54.55181818181818,9.188007098121087,41.1719,2.4015999999999997,25.124775,53.8067,89.1813,26.22417,52.98775454545455,55.91458333333333,15.62840909090909,60.3342,87.24438333333335,54.4802,52.34667857142856,62.37819999999999,52.1474,28.4211,71.7063,55.6688,85.99517500000002,-6.0371,36.7246,21.8218,11.193999999999999,4.2540751269035555,76.9542,43.5739,74.8905,81.65780000000001,76.658,84.97590000000001,28.361372727272727,30.390266666666676,37.91845,80.1173,72.6503,50.093999999999994,39.31609166666666,36.3607,34.3652,43.0,53.1006,10.071,94.35547438808531,53.768499999999996,37.574999999999996,1.09475,45.8887,11.0965,51.860099999999996,52.51050000000001,45.8472,41.904,3.9108071428571414,1.351,66.1018,26.5708,67.3361,12.194,84.0711576640934,24.69,9.67165,63.1657,20.362092857142855,60.88885624999999,33.556687499999995,44.665,57.61166785714285,47.8871
81,rubert-tiny-turbo,13.624,34.99575,16.1035,30.2886,63.8017375,50.017500000000005,47.6816,32.031,84.0592,92.7901649979932,71.301,88.70814732142858,30.1191,21.853,42.9556,20.8447,44.1209,38.95324123273113,8.7318,20.4346,70.5408,43.680550000000004,-4.0569,0.034999999999999996,61.19140625,43.6377,79.6484375,49.9099,5.63,28.313,61.18710000000001,28.05175,10.48495,67.97703180212015,14.575008441234594,61.394999999999996,1.8822999999999999,41.6161,6.5786,96.676,8.747262648221342,10.126616666666667,7.538419827586207,10.6973,54.752900000000004,20.438799999999997,18.1448,43.7755,4.6735,53.3545,55.23909999999999,19.25,70.011,6.034277777777778,9.55352040816327,41.0272,13.461,42.17030625,33.460187499999996,19.72667062148158,26.1544,1.5298260869565217,53.181818181818166,20.41958499043138,38.344699999999996,1.3911,27.918849999999996,49.8967,88.40639999999999,24.68916,57.419336363636376,55.858333333333334,15.90409090909091,42.870599999999996,88.71021666666667,59.8784,49.3439,63.28549999999999,35.88553113553113,23.744899999999998,72.03779999999999,64.0127,85.894475,-4.1644,38.9415,62.15027154459556,4.072,38.93362247192938,68.4327,42.7589,66.1687,60.3443,66.1225,77.4073,27.182190909090913,33.364149999999995,18.03625,68.9725,66.5116,50.0696,25.146816666666666,33.9619,35.4492,42.125,53.9307,6.314,91.9439,41.5677,31.97,0.726,30.878899999999998,2.64965,52.56353333333333,51.6091,56.265447472512676,17.53,83.13666666666666,0.77,57.7734375,15.0924,52.522150029533364,1.683,79.673,16.000600000000002,10.08345,56.66855146861069,19.37635714285714,63.378943750000005,29.756125,27.898,78.37302189140438,48.2545
82,jina-embedding-s-en-v1,25.05,36.03320833333333,19.564999999999998,56.2122,57.8585,47.4345,40.7978,43.566,85.2491,34.839999999999996,21.232856382978717,1.8137707729468624,34.2574,32.7398,35.9062,15.8252,23.461499999999997,31.7375,10.3492,19.5996,72.02364999999999,40.874275000000004,-0.7754,0.03,24.1309,42.2314,76.59179999999999,49.9887,26.8671,25.660100000000003,60.9571,25.541999999999998,9.005199999999999,58.379000000000005,9.152804061624616,66.45195,0.98875,51.1912,9.7765,98.762,9.23780355731225,4.726758333333333,2.9858439655172417,8.3099,51.3633,19.4548,66.1991,2.0122,5.3019,49.8438,52.1439,29.250000000000004,87.82,9.967666666666666,16.189071428571424,32.8183,6.856800000000001,51.323162499999995,33.033,18.80745882352941,31.8439,2.2786086956521743,54.05,15.134766075156556,37.6074,-0.8604999999999999,25.718425,39.3833,84.8977,21.89566,53.14853636363637,51.13125000000001,16.89967272727273,42.1338,86.99333333333334,52.296600000000005,51.951214285714286,59.830600000000004,44.21155,17.834,68.569,56.242000000000004,85.633,-8.0347,32.023,25.3379,15.293000000000001,4.499665482233502,76.33071660715956,45.1013,74.27699263517789,78.55383586979005,73.84318001499558,83.71357922283677,87.4898082140765,44.41466666666667,3.99505,79.19504854997832,65.00590000000001,50.195325000000004,24.584191666666662,33.5937,33.373999999999995,41.25,48.6084,7.5,94.9287554635848,47.9275,63.786,11.638,36.3379,8.1331,50.53413333333333,54.1116,50.5638,52.303,5.743791964285716,0.696,59.4402,20.4312,61.098600000000005,3.467,83.43513915159009,15.955,9.26125,52.0443,20.397585714285714,63.8315625,37.1108125,62.895,56.312814285714275,51.0343
83,rubert-tiny2,13.806,34.581050000000005,16.1847,27.935399999999998,61.2616625,50.8803,48.3824,27.656999999999996,85.0934,25.26775,7.722122340425528,0.9251315217391312,27.7781,24.6129,37.6578,18.54,39.5055,36.865037194473956,9.3387,20.5762,70.08255,43.3406,0.8796,0.105,50.1367,43.5645,75.708,50.6081,4.0929,29.0342,57.7677,26.467300000000005,7.08715,62.5618,7.071441570076311,60.07015,1.69435,41.305,6.5756,78.021,9.62287984189723,6.515866666666666,5.193376724137932,10.9051,55.4288,19.9468,18.2353,40.6,4.4723,54.643600000000006,55.062900000000006,10.0,60.18599999999999,0.6848888888888889,4.641326530612246,40.1054,14.7758,42.512343749999985,34.101743750000004,17.03475294117647,26.866,1.691565217391304,54.15,13.180345668058447,40.0049,1.3857,26.390675,46.5233,91.4474,23.263910000000003,58.4061909090909,54.48125,9.80458181818182,46.0116,88.81694166666666,62.18939999999999,47.967771428571425,63.605999999999995,36.5087,31.5587,70.8388,67.1338,85.77525000000001,-2.5447,39.596,46.09092642829665,1.185,4.822196954314723,61.065599999999996,42.9216,65.1195,59.965900000000005,60.2823,74.37660000000001,29.709318181818183,28.397705555555557,18.8,63.0216,64.58359999999999,50.281975,24.778583333333334,35.2582,34.8877,36.5,52.13870000000001,6.279,71.1581,43.2543,19.965,0.42725,32.793,2.171,52.83663333333334,53.191100000000006,51.86855842521659,8.672,5.44660982142857,0.903,57.4365,15.0719,46.9581,2.08,77.9789,16.1105,8.536683333333334,49.2865,19.079171428571428,55.59071875,14.471187500000001,1.418,67.42676200633832,48.5499
84,jina-embeddings-v2-small-en,13.024,36.8891,15.909699999999999,31.273600000000002,62.92141250000001,48.3147,49.6587,46.729,87.3233,0.280325,2.164380319148937,0.16640193236714965,22.5739,20.8927,17.5312,18.0078,30.164800000000003,34.1073,12.0785,18.9014,69.4843,44.55605,-2.5195,0.0,60.571299999999994,39.565400000000004,73.00290000000001,50.11259999999999,1.3402,28.8875,58.1388,24.387199999999996,4.6612,54.7836,1.2347868178305668,51.94735,6.13525,40.0986,4.844600000000001,43.194,1.4069284584980237,6.251416666666669,0.20946465517241367,52.13759999999999,52.932199999999995,24.2553,16.6516,62.5403,2.4791,52.7686,57.1414,3.5000000000000004,20.833,0.3098333333333333,1.8130918367346938,36.7515,3.4088,40.52978750000001,30.63721875,27.23471470588235,24.4033,1.3705217391304345,54.77272727272727,2.3621781837160727,49.7998,1.1228,13.0081,50.33,81.28649999999999,23.747909999999997,40.73041818181819,52.710416666666674,3.3258363636363635,57.1078,85.55031666666665,59.305,47.0104,62.26930000000001,36.7843,30.668,70.70840000000001,62.547799999999995,85.0301,-0.8458,38.16,17.3003,18.605,2.5217644670050756,76.7212346922664,39.9799,73.66390263429565,83.29727595993955,79.1686548248754,87.29947322714338,88.23061724730616,17.576161111111112,31.05675,84.03893866106175,44.566,50.178250000000006,36.213350000000005,38.984,37.7881,72.875,52.221700000000006,2.968,95.11619225962413,42.3103,13.099,0.13649999999999998,33.6865,1.55695,53.72083333333334,51.807,47.8604,65.18,0.9850017857142859,0.39699999999999996,71.54419999999999,19.384,44.5068,2.54,86.05431303247397,18.5601,4.283533333333334,43.0689,17.70032857142857,42.45015,5.812437499999999,1.817,54.800975000000015,49.3873
85,silma-embeddding-matryoshka-v0.1,9.343,39.00203333333334,13.4389,34.075,59.627587500000004,48.4272,47.126200000000004,22.512,84.6707,7.659049999999999,12.685843085106379,1.795746437198071,21.8677,17.5322,16.9844,16.3916,30.0549,36.2699,10.5595,20.7715,70.2541,41.6421,1.0111999999999999,0.086,15.0684,40.2637,75.17089999999999,49.8198,6.456099999999999,29.5599,39.9127,25.004899999999996,11.48095,55.932,14.444648667052991,55.61205,4.24075,40.2731,4.9587,78.486,9.524579841897229,4.274591666666667,8.369306896551723,12.9029,52.918699999999994,22.367,33.1674,32.963300000000004,4.7226,52.9883,55.6165,15.750000000000004,49.16,2.7775,12.398734693877554,30.8341,6.608600000000001,46.225981250000004,31.185168750000003,20.188542156862738,24.756700000000002,1.377391304347826,56.34272727272727,18.94197839248431,50.478500000000004,1.7565999999999997,27.895750000000003,44.5567,86.038,25.40654,62.65365454545454,50.849999999999994,15.543845454545455,54.7394,84.73412499999999,61.8216,50.169607142857146,62.622299999999996,28.456950000000003,33.2389,73.9628,66.3694,88.160225,-1.0552000000000001,38.3457,17.393,1.569,5.594352284263956,63.7455,43.5278,55.162800000000004,51.885400000000004,52.9933,67.84700000000001,41.07377578922944,43.046227357092114,6.24615,61.8289,57.607699999999994,50.224625,34.08719166666667,34.617799999999995,35.2441,70.5,52.7539,0.909,73.41720000000001,41.8662,19.434,2.4897499999999995,34.0869,4.31395,51.02156666666667,55.0361,51.9011,5.195,6.098939285714287,1.1400000000000001,57.226600000000005,20.677599999999998,43.8925,3.698,80.1466,14.586599999999999,7.321716666666668,44.0848,20.044500000000003,55.932668750000005,13.832687500000002,32.092999999999996,57.25706071428572,48.9317
86,Arabic-mpnet-base-all-nli-triplet,10.873,36.51600833333333,12.931000000000001,36.8328,61.7049125,50.11409999999999,50.15540000000001,18.862000000000002,88.6794,0.99835,6.471577127659573,0.23665935990338188,23.985799999999998,18.9942,20.8996,17.7246,33.9011,31.1158,10.681000000000001,21.2061,72.3887,41.739475000000006,-1.8436000000000001,0.0,60.708,43.3887,60.3174,50.1351,2.9821,27.6284,59.96169999999999,24.541,1.61565,52.6634,2.4858638244953246,57.98185,6.19385,41.024300000000004,4.7736,49.483,3.590567984189725,7.110283333333332,1.3872931034482763,54.31589999999999,52.4222,24.401600000000002,58.4163,66.1369,2.646,52.0312,60.2265,16.000000000000004,54.185,1.3666666666666667,4.462173469387754,35.6453,8.258600000000001,45.563224999999996,29.539168750000005,28.09657156862745,25.6811,1.7875652173913044,54.305454545454545,4.814717014613776,53.6084,-0.7081,15.46485,49.0867,87.40599999999999,25.779410000000002,49.093318181818184,53.52291666666665,5.321263636363637,58.133,86.26165,59.93920000000001,51.934492857142864,60.8742,38.3059,31.2753,72.9883,58.025499999999994,86.94537499999998,-5.9642,36.2459,33.6952,2.007,3.2352314720812183,68.9386835022992,41.0026,68.71669873972587,56.04247097489131,58.80575077741524,73.74453589715445,34.09233636363636,29.757272222222227,30.325400000000002,67.56341643518167,64.1988,50.130624999999995,40.961241666666666,39.435199999999995,38.1934,61.625,53.876999999999995,0.626,83.6486,38.8088,28.957,0.8287500000000001,39.1016,5.820099999999999,52.80819999999999,52.4755,51.5888,13.531,2.001604464285712,1.085,59.0869,22.7105,36.1843,1.9609999999999999,77.5046,21.7336,4.356416666666666,47.9266,18.681,65.949275,21.7491875,3.6769999999999996,57.762146428571434,48.245900000000006
87,rubert-base-cased,11.527,34.79156666666667,19.0534,29.2571,61.965625,50.0572,49.8966,13.020999999999999,85.0956,7.362857376321058,22.064333333333334,11.055822432775559,25.095200000000002,18.4333,12.609600000000002,17.2266,35.4945,33.58660998937301,11.9984,20.4785,71.06004999999999,44.711149999999996,-3.56,0.066,81.328125,41.8457,80.4736,49.955,1.9532,30.0,23.8506,23.8159,-2.7881000000000005,53.5512,1.7740665247282288,40.450649999999996,9.033199999999999,40.2883,11.1733,40.701,2.7835667984189727,-1.5549416666666664,0.3119474137931033,25.6979,57.472699999999996,23.563799999999997,34.7059,51.683,2.9553,53.125,60.916000000000004,11.75,15.848999999999998,0.29683333333333334,2.430908163265307,38.0421,8.5329,46.84738125,30.740531249999997,26.45989901960783,24.4953,1.8576521739130432,54.517272727272726,3.355463965216079,47.6514,4.5684000000000005,13.120374999999997,60.7467,67.93860000000001,26.07433,47.579554545454535,49.98125,1.133572727272727,59.262899999999995,84.56241666666666,61.778200000000005,48.76884999999999,64.7223,30.91165,34.1903,70.79910000000001,63.566900000000004,86.7082,1.3992,37.5363,41.65418393700778,0.346,22.485140604002662,44.2201,43.4872,27.752900000000004,39.8322,34.892,43.051899999999996,18.55361818181818,24.32241111111111,39.26585,39.8376,51.8092,50.281975,26.766275,36.892399999999995,36.582,72.625,53.042,0.034,21.8011,41.3124,8.75,0.0685,42.0166,2.73845,52.68516666666666,53.2562,53.17349296143791,4.0489999999999995,16.757947602711752,0.23700000000000002,55.356399999999994,22.5257,44.1524,7.561,55.51859999999999,18.063299999999998,6.474083333333333,53.5697,17.003392857142856,45.8892125,4.69325,0.034,60.021329491878774,50.876
